| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/App.java:9:9:9:58                    | println           |    1 | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/App.java:9:28:9:57                   | println(String)                                 | main                          | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/App.java:8:24:8:27                   | App                                  | println           | file:///modules/java.base/java/io/PrintStream.class:0:0:0:0                                                                                        | PrintStream          |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:84:35:85:70 | withDiscount      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:85:68:85:69 | withDiscount(DiscountType, double)              | testDiscountDescriptions      | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:72:10:72:33 | DiscountServiceTest                  | withDiscount      | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/main/java/com/demo/DiscountService.java:28:28:28:39                                 | DiscountService      |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:74:9:74:72  | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:74:22:74:34 | assertEquals(Object, Object)                    | testDiscountDescriptions      | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:72:10:72:33 | DiscountServiceTest                  | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:74:9:74:72  | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:74:37:74:71 | assertEquals(Object, Object)                    | testDiscountDescriptions      | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:72:10:72:33 | DiscountServiceTest                  | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:78:9:78:76  | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:78:22:78:45 | assertEquals(Object, Object)                    | testDiscountDescriptions      | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:72:10:72:33 | DiscountServiceTest                  | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:78:9:78:76  | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:78:48:78:75 | assertEquals(Object, Object)                    | testDiscountDescriptions      | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:72:10:72:33 | DiscountServiceTest                  | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:82:9:82:83  | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:82:22:82:50 | assertEquals(Object, Object)                    | testDiscountDescriptions      | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:72:10:72:33 | DiscountServiceTest                  | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:82:9:82:83  | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:82:53:82:82 | assertEquals(Object, Object)                    | testDiscountDescriptions      | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:72:10:72:33 | DiscountServiceTest                  | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:86:9:86:76  | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:86:22:86:41 | assertEquals(Object, Object)                    | testDiscountDescriptions      | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:72:10:72:33 | DiscountServiceTest                  | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:86:9:86:76  | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:86:44:86:75 | assertEquals(Object, Object)                    | testDiscountDescriptions      | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:72:10:72:33 | DiscountServiceTest                  | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:92:35:93:62 | withDiscount      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:93:27:93:58 | withDiscount(DiscountType, double)              | testReset                     | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:91:10:91:18 | DiscountServiceTest                  | withDiscount      | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/main/java/com/demo/DiscountService.java:28:28:28:39                                 | DiscountService      |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:92:35:93:62 | withDiscount      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:93:61:93:61 | withDiscount(DiscountType, double)              | testReset                     | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:91:10:91:18 | DiscountServiceTest                  | withDiscount      | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/main/java/com/demo/DiscountService.java:28:28:28:39                                 | DiscountService      |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:95:9:95:41  | assertTrue        |    1 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:95:20:95:40 | assertTrue(boolean)                             | testReset                     | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:91:10:91:18 | DiscountServiceTest                  | assertTrue        | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:98:9:98:42  | assertFalse       |    1 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:98:21:98:41 | assertFalse(boolean)                            | testReset                     | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:91:10:91:18 | DiscountServiceTest                  | assertFalse       | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:99:9:99:57  | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:99:22:99:22 | assertEquals(double, double)                    | testReset                     | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:91:10:91:18 | DiscountServiceTest                  | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:99:9:99:57  | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:99:25:99:56 | assertEquals(double, double)                    | testReset                     | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:91:10:91:18 | DiscountServiceTest                  | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:99:25:99:56 | calculateDiscount |    1 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:99:51:99:55 | calculateDiscount(double)                       | testReset                     | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/DiscountServiceTest.java:91:10:91:18 | DiscountServiceTest                  | calculateDiscount | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/main/java/com/demo/DiscountService.java:37:19:37:35                                 | DiscountService      |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:21:9:21:34     | assertTrue        |    1 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:21:20:21:33    | assertTrue(boolean)                             | testEmptyInitially            | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:20:10:20:27    | ShoppingCartTest                     | assertTrue        | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:22:9:22:44     | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:22:22:22:22    | assertEquals(int, int)                          | testEmptyInitially            | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:20:10:20:27    | ShoppingCartTest                     | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:22:9:22:44     | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:22:25:22:43    | assertEquals(int, int)                          | testEmptyInitially            | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:20:10:20:27    | ShoppingCartTest                     | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:28:9:28:51     | addItem           |    1 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:28:22:28:50    | addItem(CartItem)                               | testAddItem                   | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:27:10:27:20    | ShoppingCartTest                     | addItem           | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/main/java/com/demo/ShoppingCart.java:32:17:32:23                                    | ShoppingCart         |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:30:9:30:35     | assertFalse       |    1 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:30:21:30:34    | assertFalse(boolean)                            | testAddItem                   | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:27:10:27:20    | ShoppingCartTest                     | assertFalse       | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:31:9:31:44     | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:31:22:31:22    | assertEquals(int, int)                          | testAddItem                   | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:27:10:27:20    | ShoppingCartTest                     | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:31:9:31:44     | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:31:25:31:43    | assertEquals(int, int)                          | testAddItem                   | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:27:10:27:20    | ShoppingCartTest                     | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:32:9:32:45     | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:32:22:32:24    | assertEquals(double, double)                    | testAddItem                   | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:27:10:27:20    | ShoppingCartTest                     | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:32:9:32:45     | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:32:27:32:44    | assertEquals(double, double)                    | testAddItem                   | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:27:10:27:20    | ShoppingCartTest                     | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:38:9:38:78     | assertThrows      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:38:22:38:51    | assertThrows(Class<T>, Executable)              | testAddNullThrows             | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:37:10:37:26    | ShoppingCartTest                     | assertThrows      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:38:9:38:78     | assertThrows      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:38:54:38:77    | assertThrows(Class<T>, Executable)              | testAddNullThrows             | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:37:10:37:26    | ShoppingCartTest                     | assertThrows      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:38:60:38:77    | addItem           |    1 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:38:73:38:76    | addItem(CartItem)                               | execute                       | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:38:54:38:77    | new Executable(...) { ... }          | addItem           | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/main/java/com/demo/ShoppingCart.java:32:17:32:23                                    | ShoppingCart         |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:44:9:44:51     | addItem           |    1 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:44:22:44:50    | addItem(CartItem)                               | testRemoveItem                | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:43:10:43:23    | ShoppingCartTest                     | addItem           | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/main/java/com/demo/ShoppingCart.java:32:17:32:23                                    | ShoppingCart         |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:45:9:45:52     | addItem           |    1 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:45:22:45:51    | addItem(CartItem)                               | testRemoveItem                | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:43:10:43:23    | ShoppingCartTest                     | addItem           | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/main/java/com/demo/ShoppingCart.java:32:17:32:23                                    | ShoppingCart         |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:47:9:47:44     | assertTrue        |    1 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:47:20:47:43    | assertTrue(boolean)                             | testRemoveItem                | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:43:10:43:23    | ShoppingCartTest                     | assertTrue        | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:47:20:47:43    | removeItem        |    1 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:47:36:47:42    | removeItem(String)                              | testRemoveItem                | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:43:10:43:23    | ShoppingCartTest                     | removeItem        | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/main/java/com/demo/ShoppingCart.java:42:20:42:29                                    | ShoppingCart         |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:48:9:48:44     | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:48:22:48:22    | assertEquals(int, int)                          | testRemoveItem                | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:43:10:43:23    | ShoppingCartTest                     | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:48:9:48:44     | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:48:25:48:43    | assertEquals(int, int)                          | testRemoveItem                | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:43:10:43:23    | ShoppingCartTest                     | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:49:9:49:46     | assertFalse       |    1 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:49:21:49:45    | assertFalse(boolean)                            | testRemoveItem                | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:43:10:43:23    | ShoppingCartTest                     | assertFalse       | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:49:21:49:45    | removeItem        |    1 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:49:37:49:44    | removeItem(String)                              | testRemoveItem                | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:43:10:43:23    | ShoppingCartTest                     | removeItem        | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/main/java/com/demo/ShoppingCart.java:42:20:42:29                                    | ShoppingCart         |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:55:9:55:51     | addItem           |    1 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:55:22:55:50    | addItem(CartItem)                               | testSubtotal                  | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:54:10:54:21    | ShoppingCartTest                     | addItem           | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/main/java/com/demo/ShoppingCart.java:32:17:32:23                                    | ShoppingCart         |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:56:9:56:52     | addItem           |    1 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:56:22:56:51    | addItem(CartItem)                               | testSubtotal                  | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:54:10:54:21    | ShoppingCartTest                     | addItem           | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/main/java/com/demo/ShoppingCart.java:32:17:32:23                                    | ShoppingCart         |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:58:9:58:45     | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:58:22:58:24    | assertEquals(double, double)                    | testSubtotal                  | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:54:10:54:21    | ShoppingCartTest                     | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:58:9:58:45     | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:58:27:58:44    | assertEquals(double, double)                    | testSubtotal                  | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:54:10:54:21    | ShoppingCartTest                     | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:64:9:64:54     | addItem           |    1 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:64:22:64:53    | addItem(CartItem)                               | testDiscount                  | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:63:10:63:21    | ShoppingCartTest                     | addItem           | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/main/java/com/demo/ShoppingCart.java:32:17:32:23                                    | ShoppingCart         |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:65:9:65:83     | withDiscount      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:65:48:65:79    | withDiscount(DiscountType, double)              | testDiscount                  | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:63:10:63:21    | ShoppingCartTest                     | withDiscount      | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/main/java/com/demo/DiscountService.java:28:28:28:39                                 | DiscountService      |
